"unique_trial","filename","tmin","tmax","label","label_error","RepNo","normtime","acttimenorm","Intensity","speaker","trial","condition","typicality","target_name","target_colour","competitor_name","competitor_colour","distractor1_name","distractor1_colour","distractor2_name","distractor2_colour","object_en","colour_en","typ_mean","typ_sd","typ_median","max_intensity"
"CH_41","CH",877.026426379873,880.023360348487,"NF","",41,0.170574114822965,877.261433004337,78.6032407920989,"CH",41,"NF","atypical","Trauben","orange","Socken","orange","Birne","rot","Zucchini","gelb","grapes","orange",5.87128712871287,14.3740483972586,0,78.6032407920989
"CH_43","CH",908.14491569437,911.381224146636,"NF","",43,0.156891378275655,908.349491303675,75.5742410462142,"CH",43,"NF","medium","Aprikose","rot","Socken","rot","Sonnenbrille","braun","Waescheklammer","orange","apricot","red",33.1485148514851,32.654061351879,25,75.5742410462142
"CH_44","CH",923.672940861627,926.554940511376,"NF","",44,0.153830766153231,923.845318916293,77.4483687306333,"CH",44,"NF","typical","Walnuss","braun","Waescheklammer","braun","Sonnenbrille","rot","Sonnenbrille","orange","walnut","brown",97.4554455445545,11.250355329922,100,77.4483687306333
"CH_46","CH",952.598815311008,955.263040792486,"NF","",46,0.145369073814763,952.733119136039,77.5428784200705,"CH",46,"NF","atypical","Kirsche","gelb","Socken","gelb","Waescheklammer","gruen","Birne","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,77.5428784200705
"CH_49","CH",997.021669099396,999.849865331532,"NF","",49,0.150770154030806,997.181211275324,76.5085778808701,"CH",49,"NF","medium","Tomate","gruen","Sonnenbrille","gruen","Waescheklammer","orange","Socken","gelb","tomato","green",25.990099009901,28.5105226362145,18,76.5085778808701
"CH_53","CH",1057.73068185284,1060.31064791209,"NF","",53,0.159411882376475,1057.90099367512,78.0529614437588,"CH",53,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Waescheklammer","rot","Zucchini","braun","carrots","green",3.99009900990099,13.9165333682674,0,78.0529614437588
"CH_56","CH",1102.32787603025,1105.13584521358,"NF","",56,0.150410082016403,1102.48515376007,78.0922404483878,"CH",56,"NF","atypical","Paprika","braun","Bueroklammer","braun","Zucchini","gelb","Waescheklammer","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,78.0922404483878
"CH_57","CH",1117.61633646636,1120.48917582988,"NF","",57,0.134026805361072,1117.72495151731,77.5448246784818,"CH",57,"NF","typical","Mandarine","orange","Waescheklammer","orange","Avokado","gruen","Socken","braun","mandarine","orange",98.7029702970297,4.73190142428061,100,77.5448246784818
"CH_6","CH",329.522742389936,332.532350819778,"NF","",6,0.356731346269254,330.381254416532,78.5284275715396,"CH",6,"NF","atypical","Trauben","orange","Socken","orange","Birne","rot","Zucchini","gelb","grapes","orange",5.87128712871287,14.3740483972586,0,78.5284275715396
"CH_62","CH",1191.9166213145,1194.6576856441,"NF","",62,0.378515703140628,1192.76487626907,77.5141568710622,"CH",62,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Waescheklammer","braun","Avokado","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,77.5141568710622
"CH_64","CH",1220.54484442145,1223.57243863556,"NF","",64,0.15131026205241,1220.71745181313,78.6640710197859,"CH",64,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Socken","braun","Waescheklammer","braun","potatoes","orange",38.8514851485149,33.053709667332,31,78.6640710197859
"CH_66","CH",1250.10607923841,1252.66765369002,"NF","",66,0.137627525505101,1250.21317446953,78.7120657069771,"CH",66,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Avokado","rot","Zucchini","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,78.7120657069771
"CH_68","CH",1279.8562454605,1282.53842386565,"NF","",68,0.147349469893979,1279.99735626677,77.4685029067668,"CH",68,"NF","typical","Erdbeere","rot","Bueroklammer","rot","Zucchini","braun","Birne","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,77.4685029067668
"CH_70","CH",1309.14730426191,1311.76724559564,"NF","",70,0.136367273454691,1309.25317106516,75.7963790728161,"CH",70,"NF","medium","Banane","braun","Sonnenbrille","braun","Zucchini","rot","Avokado","rot","banana","brown",27.6435643564356,28.3332257811975,22,75.7963790728161
"CH_8","CH",360.753382361237,363.862658145283,"NF","",8,0.14500900180036,360.908877249417,76.8255952362312,"CH",8,"NF","medium","Aprikose","rot","Socken","rot","Sonnenbrille","braun","Waescheklammer","orange","apricot","red",33.1485148514851,32.654061351879,25,76.8255952362312
"CH_9","CH",377.008817927782,379.972913519577,"NF","",9,0.657571514302861,378.845146002955,77.8784955936336,"CH",9,"NF","typical","Walnuss","braun","Waescheklammer","braun","Sonnenbrille","rot","Sonnenbrille","orange","walnut","brown",97.4554455445545,11.250355329922,100,77.8784955936336
"CO_10","CO",491.130127675565,495.720587087698,"NF","",10,0.251590318063613,491.903315678169,70.7763914955657,"CO",10,"NF","medium","Aprikose","rot","Socken","rot","Sonnenbrille","braun","Sonnenbrille","gruen","apricot","red",33.1485148514851,32.654061351879,25,70.7763914955657
"CO_12","CO",529.151837697257,533.162440508197,"NF","",12,0.21126225245049,529.647647366623,68.9264687468465,"CO",12,"NF","medium","Kartoffeln","orange","Socken","orange","Aubergine","rot","Bueroklammer","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,68.9264687468465
"CO_15","CO",584.919667203989,588.659353406174,"NF","",15,0.598519703940788,586.991119713261,70.9038244179173,"CO",15,"NF","typical","Zitrone","gelb","Socken","gelb","Bueroklammer","braun","Birne","gruen","lemon","yellow",99.6039603960396,2.37940836310538,100,70.9038244179173
"CO_16","CO",603.108568954656,606.91954900125,"NF","",16,0.348089617923585,604.159085158738,69.2824058232156,"CO",16,"NF","typical","Mandarine","orange","Bueroklammer","orange","Socken","gruen","Sonnenbrille","gelb","mandarine","orange",98.7029702970297,4.73190142428061,100,69.2824058232156
"CO_18","CO",639.531632751447,643.388191733479,"NF","",18,0.649649929985997,641.88691872307,70.1843948839382,"CO",18,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Bueroklammer","gruen","Aubergine","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,70.1843948839382
"CO_2","CO",340.031919273324,343.896477724201,"NF","",2,0.615983196639328,342.247527298972,70.2278604690812,"CO",2,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Waescheklammer","rot","Avokado","gruen","walnut","brown",97.4554455445545,11.250355329922,100,70.2278604690812
"CO_20","CO",676.202649284799,680.21886918651,"NF","",20,0.414702940588118,677.607000632706,68.7008836626082,"CO",20,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Aubergine","gruen","Avokado","gelb","strawberry","red",99.3564356435644,2.71508437591115,100,68.7008836626082
"CO_24","CO",750.173760229818,753.782525008633,"NF","",24,0.625165033006601,752.279534756684,71.0472493661283,"CO",24,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Socken","rot","Aubergine","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,71.0472493661283
"CO_26","CO",787.805402222355,792.102476662647,"NF","",26,0.613102620524105,790.255224617801,68.8195529347096,"CO",26,"NF","atypical","Trauben","orange","Waescheklammer","orange","Birne","gruen","Socken","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,68.8195529347096
"CO_31","CO",882.597712450298,886.062593288579,"NF","",31,0.702940588117623,884.918953884065,69.6551235089521,"CO",31,"NF","atypical","Gurke","rot","Bueroklammer","rot","Sonnenbrille","gruen","Sonnenbrille","braun","cucumber","red",0.831683168316832,3.4498385670367,0,69.6551235089521
"CO_33","CO",920.961723222885,924.387068383812,"NF","",33,0.664772954590918,923.111214675141,69.0876592291349,"CO",33,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Avokado","gelb","Socken","rot","carrots","green",3.99009900990099,13.9165333682674,0,69.0876592291349
"CO_35","CO",959.373443820541,963.13775880534,"NF","",35,0.270674134826965,960.087300713038,66.8317498603608,"CO",35,"NF","medium","Tomate","gruen","Sonnenbrille","gruen","Socken","orange","Bueroklammer","braun","tomato","green",25.990099009901,28.5105226362145,18,66.8317498603608
"CO_37","CO",996.868315926801,1000.46822298555,"NF","",37,0.396699339867974,998.05508264671,67.171814884299,"CO",37,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Waescheklammer","rot","Avokado","gruen","walnut","brown",97.4554455445545,11.250355329922,100,67.171814884299
"CO_40","CO",1051.32365583561,1054.52786580647,"NF","",40,0.748129625925185,1053.63114851317,67.8022168666132,"CO",40,"NF","typical","Bohnen","gruen","Socken","gruen","Zucchini","rot","Birne","rot","beans","green",96.8118811881188,7.0650022948151,100,67.8022168666132
"CO_42","CO",1109.63468814197,1113.17604783152,"NF","",42,0.72130426085217,1112.07942354678,67.6839736996797,"CO",42,"ANF",NA,"Bohnen","gruen","Erdbeere","rot","Sonnenbrille","braun","Avokado","gelb","beans","green",96.8118811881188,7.0650022948151,100,67.6839736996797
"CO_44","CO",1145.10666171791,1148.79017701238,"NF","",44,0.235927185437087,1145.66298379179,66.9118264562284,"CO",44,"ANF",NA,"Banane","braun","Zitrone","gelb","Zucchini","rot","Birne","rot","banana","brown",27.6435643564356,28.3332257811975,22,66.9118264562284
"CO_48","CO",1238.10169388107,1241.5475630275,"NF","",48,0.595639127825565,1239.99936896811,70.9827200237776,"CO",48,"AF",NA,"Waescheklammer","orange","Waescheklammer","gelb","Sonnenbrille","gruen","Sonnenbrille","braun","clothes.peg","orange",65.5544554455445,25.6999903686849,67,70.9827200237776
"CO_49","CO",1257.29922650656,1261.17825976827,"NF","",49,0.375635127025405,1258.48722409081,67.2837587653429,"CO",49,"ANF",NA,"Erdbeere","rot","Bohnen","gruen","Sonnenbrille","gelb","Bueroklammer","braun","strawberry","red",99.3564356435644,2.71508437591115,100,67.2837587653429
"CO_5","CO",397.07925296179,401.123558317359,"NF","",5,0.244208841768354,397.727280285217,70.04134156041,"CO",5,"NF","typical","Bohnen","gruen","Socken","gruen","Zucchini","rot","Birne","rot","beans","green",96.8118811881188,7.0650022948151,100,70.04134156041
"CO_51","CO",1294.48891434213,1297.74466657014,"NF","",51,0.707621524304861,1296.68698671051,69.443148761473,"CO",51,"NF","typical","Mandarine","orange","Bueroklammer","orange","Socken","gruen","Sonnenbrille","gelb","mandarine","orange",98.7029702970297,4.73190142428061,100,69.443148761473
"CO_53","CO",1329.81030719578,1333.58564032017,"NF","",53,0.415783156631326,1331.13495898618,66.669169958894,"CO",53,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Bueroklammer","gruen","Aubergine","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,66.669169958894
"CO_57","CO",1403.42322053574,1406.61264788426,"NF","",57,0.621564312862573,1405.27154440625,68.0442071533247,"CO",57,"AF",NA,"Moehre","gruen","Moehre","orange","Birne","rot","Zucchini","rot","carrots","green",3.99009900990099,13.9165333682674,0,68.0442071533247
"CO_59","CO",1440.79634965284,1444.99620521296,"NF","",59,0.419563912782557,1442.28759662608,64.797386831519,"CO",59,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Socken","rot","Aubergine","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,64.797386831519
"CO_6","CO",417.342676146503,421.09662111757,"NF","",6,0.245829165833167,417.950936883963,71.1099420889803,"CO",6,"NF","atypical","Paprika","braun","Waescheklammer","braun","Birne","rot","Zucchini","rot","pepper","brown",7.77227722772277,16.4407306334717,0,71.1099420889803
"CO_64","CO",1529.82493766948,1533.05260444254,"NF","noise",64,0.697359471894379,1531.96724580171,65.874305183131,"CO",64,"ANF",NA,"Walnuss","braun","Kartoffeln","orange","Birne","rot","Zucchini","rot","walnut","brown",97.4554455445545,11.250355329922,100,65.874305183131
"CO_66","CO",1564.89354405899,1567.9483772699,"NF","",66,0.248889777955591,1565.39891454618,66.4647088855845,"CO",66,"NF","atypical","Gurke","rot","Bueroklammer","rot","Sonnenbrille","gruen","Sonnenbrille","braun","cucumber","red",0.831683168316832,3.4498385670367,0,66.4647088855845
"CO_68","CO",1599.65847326617,1602.65497514986,"NF","",68,0.22872574514903,1600.08705875264,64.7084880601666,"CO",68,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Avokado","gelb","Socken","rot","carrots","green",3.99009900990099,13.9165333682674,0,64.7084880601666
"CO_8","CO",455.050641384035,458.813228033212,"NF","",8,0.258071614322865,455.711483768107,69.9513055526437,"CO",8,"NF","medium","Banane","braun","Bueroklammer","braun","Sonnenbrille","gelb","Socken","orange","banana","brown",27.6435643564356,28.3332257811975,22,69.9513055526437
"CT_1","CT",294.252325079099,297.548865592198,"NF","",1,0.60752150430086,296.111286412651,67.7981869514613,"CT",1,"NF","atypical","Paprika","braun","Bueroklammer","braun","Zucchini","gelb","Waescheklammer","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,67.7981869514613
"CT_11","CT",476.571335664655,479.674914373314,"NF","",11,0.344668933786757,477.415057101956,68.1974074661884,"CT",11,"NF","medium","Kartoffeln","orange","Waescheklammer","orange","Aubergine","rot","Socken","gelb","potatoes","orange",38.8514851485149,33.053709667332,31,68.1974074661884
"CT_13","CT",511.790965648773,514.886606815978,"NF","",13,0.33494698939788,512.599089618207,69.2519341490986,"CT",13,"NF","typical","Walnuss","braun","Waescheklammer","braun","Socken","gelb","Bueroklammer","rot","walnut","brown",97.4554455445545,11.250355329922,100,69.2519341490986
"CT_15","CT",567.614571738418,570.710212905624,"NF","",15,0.38625725145029,568.599182551752,68.8122960294205,"CT",15,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Waescheklammer","braun","Waescheklammer","orange","beans","green",96.8118811881188,7.0650022948151,100,68.8122960294205
"CT_19","CT",638.856075374405,641.794156343741,"NF","",19,0.714822964592919,640.863186098606,70.2633297737359,"CT",19,"ANF",NA,"Banane","braun","Kartoffeln","orange","Bueroklammer","rot","Socken","gelb","banana","brown",27.6435643564356,28.3332257811975,22,70.2633297737359
"CT_22","CT",693.559551437587,696.655192604792,"NF","",22,0.376715343068614,694.511341890477,69.3664895382053,"CT",22,"ANF",NA,"Bohnen","gruen","Zitrone","gelb","Aubergine","rot","Bueroklammer","rot","beans","green",96.8118811881188,7.0650022948151,100,69.3664895382053
"CT_23","CT",711.660115950367,715.110565220583,"NF","",23,0.38247649529906,712.743083524876,68.4916513811156,"CT",23,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Bueroklammer","rot","Aubergine","rot","peas","yellow",34.5742574257426,33.0633774846592,27,68.4916513811156
"CT_26","CT",766.248354735209,769.168576236273,"NF","",26,0.836887377475495,768.639326250283,70.0095310255484,"CT",26,"AF",NA,"Paprika","braun","Paprika","rot","Avokado","gelb","Waescheklammer","orange","pepper","brown",7.77227722772277,16.4407306334717,0,70.0095310255484
"CT_28","CT",802.650001967326,805.727783666259,"NF","",28,0.244208841768354,803.143161227347,67.3639525717282,"CT",28,"AF",NA,"Socken","gruen","Socken","orange","Aubergine","rot","Zucchini","braun","socks","green",58.5049504950495,27.1958172380887,63,67.3639525717282
"CT_3","CT",331.695287657305,335.502926292968,"NF","",3,0.336387277455491,332.695373580215,70.0362768323523,"CT",3,"NF","typical","Mandarine","orange","Bueroklammer","orange","Waescheklammer","gelb","Aubergine","gelb","mandarine","orange",98.7029702970297,4.73190142428061,100,70.0362768323523
"CT_30","CT",837.770118813566,841.037210876185,"NF","",30,0.839587917583517,840.454898608173,70.8465942053328,"CT",30,"AF",NA,"Kirsche","gelb","Kirsche","gruen","Waescheklammer","braun","Bueroklammer","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,70.8465942053328
"CT_33","CT",888.8928584749,891.832130075454,"NF","",33,0.504900980196039,890.215207310596,71.0809676048454,"CT",33,"AF",NA,"Moehre","gruen","Moehre","orange","Bueroklammer","rot","Waescheklammer","braun","carrots","green",3.99009900990099,13.9165333682674,0,71.0809676048454
"CT_35","CT",923.502519052872,926.356065205719,"NF","",35,0.546849369873975,924.919302719879,72.1345642608083,"CT",35,"AF",NA,"Waescheklammer","orange","Waescheklammer","gelb","Bueroklammer","gruen","Zucchini","rot","clothes.peg","orange",65.5544554455445,25.6999903686849,67,72.1345642608083
"CT_37","CT",957.599945428596,960.840446727344,"NF","",37,0.3374674934987,958.454960674255,67.7580161894488,"CT",37,"ANF",NA,"Erbsen","gelb","Aprikose","rot","Waescheklammer","orange","Waescheklammer","braun","peas","yellow",34.5742574257426,33.0633774846592,27,67.7580161894488
"CT_39","CT",992.739213893756,995.725316988891,"NF","",39,0.633986797359472,994.51092459193,71.7768914146774,"CT",39,"ANF",NA,"Kartoffeln","orange","Tomate","gruen","Waescheklammer","braun","Avokado","gelb","potatoes","orange",38.8514851485149,33.053709667332,31,71.7768914146774
"CT_41","CT",1026.64762512413,1029.41782709171,"NF","",41,0.359791958391678,1027.44726534002,71.9114135567793,"CT",41,"AF",NA,"Trauben","orange","Trauben","gelb","Socken","gruen","Aubergine","rot","grapes","orange",5.87128712871287,14.3740483972586,0,71.9114135567793
"CT_45","CT",1094.29555744816,1097.33662801787,"NF","",45,0.336567313462693,1095.09491066453,71.0772663471548,"CT",45,"AF",NA,"Sonnenbrille","braun","Sonnenbrille","gruen","Waescheklammer","orange","Avokado","gelb","suglasses","brown",52.039603960396,24.2032728332675,57,71.0772663471548
